clause#;word#;passage;link;verb;stem;phr1#;phr1_txt;phr1_function;phr1_corr;phr2#;phr2_txt;phr2_function;phr2_corr;phr3#;phr3_txt;phr3_function;phr3_corr;phr4#;phr4_txt;phr4_function;phr4_corr;phr5#;phr5_txt;phr5_function;phr5_corr;phr6#;phr6_txt;phr6_function;phr6_corr;phr7#;phr7_txt;phr7_function;phr7_corr;phr8#;phr8_txt;phr8_function;phr8_corr
442171;82963;Numbers 20:21;link;<BR ;qal;652622;<BR ;Pred;;652623;BGBLW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
442280;83521;Numbers 21:22;link;><BRH ;qal;652961;><BRH ;Pred;;652962;B>RYK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
442284;83542;Numbers 21:22;link;N<BR ;qal;652971;<D >#R&;Conj;;652972;N<BR ;Pred;;652973;GBLK00;Objc;;;;;;;;;;;;;;;;;;;;;
442286;83550;Numbers 21:23;link;<BR ;qal;652979;<BR ;Pred;;652980;BGBLW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
442421;84164;Numbers 22:18;link;<BR ;qal;653372;L<BR ;Pred;;653373;>T&PJ JHWH >LHJ ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
442460;84342;Numbers 22:26;link;<BWR ;qal;653490;<BWR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442729;85414;Numbers 24:13;link;<BR ;qal;654277;L<BR ;Pred;;654278;>T&PJ JHWH ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
443406;90015;Numbers 32:7;link;<BR ;qal;656265;M<BR ;Pred;;656266;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
443451;90272;Numbers 32:21;link;<BR ;qal;656407;W;Conj;;656408;<BR ;Pred;;656409;LKM ;Adju;;656410;KL&XLWY ;Subj;;656411;>T&HJRDN ;Objc;;656412;LPNJ JHWH ;Adju;Cmpl;;;;;;;;
443470;90379;Numbers 32:27;link;J<BRW ;qal;656472;W;Conj;;656473;<BDJK KL&XLWY YB> ;Subj;;656474;J<BRW ;Pred;;656475;LPNJ JHWH ;Cmpl;;656476;LMLXMH ;Cmpl;;;;;;;;;;;;;
443474;90420;Numbers 32:29;link;J<BRW ;qal;656489;>M&;Conj;;656490;J<BRW ;Pred;;656491;BNJ&GD WBNJ&R>WBN ;Subj;;656492;>TKM ;Adju;;656493;>T&HJRDN ;Objc;;;;;;;;;;;;;
443478;90456;Numbers 32:30;link;J<BRW ;qal;656506;W;Conj;;656507;>M&;Conj;;656508;L> ;Nega;;656509;J<BRW ;Pred;;656510;XLWYJM ;PrAd;Adju;656511;>TKM ;Cmpl;Adju;;;;;;;;
443484;90484;Numbers 32:32;link;N<BR ;qal;656526;NXNW ;Subj;;656527;N<BR ;Pred;;656528;XLWYJM ;PrAd;Adju;656529;LPNJ JHWH ;Cmpl;;656530;>RY KN<N ;Objc;;;;;;;;;;;;;
443526;90789;Numbers 33:8;link;J<BRW ;qal;656669;W;Conj;;656670;J<BRW ;Pred;;656671;BTWK&HJM ;Cmpl;;656672;HMDBRH ;Cmpl;;;;;;;;;;;;;;;;;
443620;91263;Numbers 33:51;link;<BRJM ;qal;656965;KJ ;Conj;;656966;>TM ;Subj;;656967;<BRJM ;PreC;;656968;>T&HJRDN ;Objc;;656969;>L&>RY KN<N00;Cmpl;;;;;;;;;;;;;
443656;91456;Numbers 34:4;link;<BR ;qal;657086;W;Conj;;657087;<BR ;Pred;;657088;YNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
443659;91469;Numbers 34:4;link;<BR ;qal;657097;W;Conj;;657098;<BR ;Pred;;657099;<YMNH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
443747;92022;Numbers 35:10;link;<BRJM ;qal;657369;KJ ;Conj;;657370;>TM ;Subj;;657371;<BRJM ;PreC;;657372;>T&HJRDN ;Objc;;657373;>RYH KN<N00;Cmpl;;;;;;;;;;;;;
444085;93788;Deuteronomy 2:4;link;<BRJM ;qal;658379;>TM ;Subj;;658380;<BRJM ;PreC;;658381;BGBWL >XJKM BNJ&<#W ;Cmpl;;;;;;;;;;;;;;;;;;;;;
444101;93872;Deuteronomy 2:8;link;N<BR ;qal;658431;W;Conj;;658432;N<BR ;Pred;;658433;M>T >XJNW BNJ&<#W ;Cmpl;;658437;MDRK H<RBH M>JLT WM<YJN GBR S ;Cmpl;;;;;;;;;;;;;;;;;
444104;93894;Deuteronomy 2:8;link;N<BR ;qal;658440;W;Conj;;658441;N<BR ;Pred;;658442;DRK MDBR MW>B00;Adju;Cmpl;;;;;;;;;;;;;;;;;;;;
444120;93987;Deuteronomy 2:13;link;<BRW ;qal;658503;W;Conj;;658504;<BRW ;Pred;;658505;LKM ;Supp;;658506;>T&NXL ZRD ;Objc;;;;;;;;;;;;;;;;;
444121;93993;Deuteronomy 2:13;link;N<BR ;qal;658507;W;Conj;;658508;N<BR ;Pred;;658509;>T&NXL ZRD00;Objc;;;;;;;;;;;;;;;;;;;;;
444124;94006;Deuteronomy 2:14;link;<BRNW ;qal;658515;<D >#R&;Conj;;658516;<BRNW ;Pred;;658517;>T&NXL ZRD ;Objc;;;;;;;;;;;;;;;;;;;;;
444136;94067;Deuteronomy 2:18;link;<BR ;qal;658545;>TH ;Subj;;658546;<BR ;PreC;;658547;HJWM ;Time;;658548;>T&GBWL MW>B >T&<R00;Objc;;;;;;;;;;;;;;;;;
444161;94184;Deuteronomy 2:24;link;<BRW ;qal;658621;W;Conj;;658622;<BRW ;Pred;;658623;>T&NXL >RNN ;Objc;;;;;;;;;;;;;;;;;;;;;
444174;94247;Deuteronomy 2:27;link;><BRH ;qal;658654;><BRH ;Pred;;658655;B>RYK ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
444181;94279;Deuteronomy 2:28;link;><BRH ;qal;658673;RQ ;Modi;;658674;><BRH ;Pred;;658675;BRGLJ00;Adju;;;;;;;;;;;;;;;;;;;;;
444185;94301;Deuteronomy 2:29;link;><BR ;qal;658686;<D >#R&;Conj;;658687;><BR ;Pred;;658688;>T&HJRDN ;Objc;;658689;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
444264;94897;Deuteronomy 3:18;link;T<BRW ;qal;658928;XLWYJM ;PrAd;;658929;T<BRW ;Pred;;658930;LPNJ >XJKM BNJ&J#R>L ;Cmpl;;;;;;;;;;;;;;;;;;;;;
444282;94989;Deuteronomy 3:21;link;<BR ;qal;658980;>#R ;Rela;;658981;>TH ;Subj;;658982;<BR ;PreC;;658983;#MH00;Cmpl;;;;;;;;;;;;;;;;;
444294;95043;Deuteronomy 3:25;link;><BRH&;qal;659010;><BRH&;Pred;;659011;N> ;Intj;;;;;;;;;;;;;;;;;;;;;;;;;
444306;95111;Deuteronomy 3:27;link;T<BR ;qal;659047;KJ&;Conj;;659048;L> ;Nega;;659049;T<BR ;Pred;;659050;>T&HJRDN HZH00;Objc;;;;;;;;;;;;;;;;;
444310;95127;Deuteronomy 3:28;link;J<BR ;qal;659058;KJ&;Conj;;659059;HW> ;Subj;;659060;J<BR ;Pred;;659061;LPNJ H<M HZH ;Cmpl;;;;;;;;;;;;;;;;;
444385;95488;Deuteronomy 4:14;link;<BRJM ;qal;659280;>#R ;Rela;;659281;>TM ;Subj;;659282;<BRJM ;PreC;;659283;#MH ;Cmpl;;;;;;;;;;;;;;;;;
444409;95637;Deuteronomy 4:21;link;<BRJ ;qal;659354;LBLTJ <BRJ ;PreS;;659355;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
444413;95665;Deuteronomy 4:22;link;<BR ;qal;659368;>JNNJ ;NCoS;;659369;<BR ;PreC;;659370;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;;;;;
444414;95671;Deuteronomy 4:22;link;<BRJM ;qal;659371;W;Conj;;659372;>TM ;Subj;;659373;<BRJM ;PreC;;;;;;;;;;;;;;;;;;;;;
444433;95759;Deuteronomy 4:26;link;<BRJM ;qal;659423;>#R ;Rela;;659424;>TM ;Subj;;659425;<BRJM ;PreC;;659426;>T&HJRDN ;Objc;;659427;#MH ;Cmpl;;;;;;;;;;;;;
444644;96979;Deuteronomy 6:1;link;<BRJM ;qal;660068;>#R ;Rela;;660069;>TM ;Subj;;660070;<BRJM ;PreC;;660071;#MH ;Cmpl;;;;;;;;;;;;;;;;;
444928;98393;Deuteronomy 9:1;link;<BR ;qal;660895;>TH ;Subj;;660896;<BR ;PreC;;660897;HJWM ;Time;;660898;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;
444939;98442;Deuteronomy 9:3;link;<BR ;qal;660921;H;Rela;;660922;<BR ;PreC;;660923;LPNJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
445178;99764;Deuteronomy 11:8;link;<BRJM ;qal;661645;>#R ;Rela;;661646;>TM ;Subj;;661647;<BRJM ;PreC;;661648;#MH ;Cmpl;;;;;;;;;;;;;;;;;
445191;99826;Deuteronomy 11:11;link;<BRJM ;qal;661683;>#R ;Rela;;661684;>TM ;Subj;;661685;<BRJM ;PreC;;661686;#MH ;Cmpl;;;;;;;;;;;;;;;;;
445266;100255;Deuteronomy 11:31;link;<BRJM ;qal;661920;KJ ;Conj;;661921;>TM ;Subj;;661922;<BRJM ;PreC;;661923;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;
445305;100489;Deuteronomy 12:10;link;<BRTM ;qal;662047;W;Conj;;662048;<BRTM ;Pred;;662049;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;;;;;
445755;102974;Deuteronomy 17:2;link;<BR ;qal;663433;L<BR ;Pred;;663434;BRJTW00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
446453;106453;Deuteronomy 24:5;link;J<BR ;qal;665596;W;Conj;;665597;L>&;Nega;;665598;J<BR ;Pred;;665599;<LJW ;Cmpl;;665600;LKL&DBR ;Adju;;;;;;;;;;;;;
446655;107478;Deuteronomy 26:13;link;<BRTJ ;qal;666215;L>&;Nega;;666216;<BRTJ ;Pred;;666217;MMYWTJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
446690;107676;Deuteronomy 27:2;link;T<BRW ;qal;666318;>#R ;Rela;;666319;T<BRW ;Pred;;666320;>T&HJRDN ;Objc;;666321;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
446695;107710;Deuteronomy 27:3;link;<BRK ;qal;666338;B<BRK ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446700;107737;Deuteronomy 27:4;link;<BRKM ;qal;666352;B<BRKM ;PreS;;666353;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
446727;107884;Deuteronomy 27:12;link;<BRKM ;qal;666433;B<BRKM ;PreS;;666434;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
447071;109723;Deuteronomy 29:11;link;<BRK ;qal;667442;L<BRK ;PreS;;667443;BBRJT JHWH >LHJK WB>LTW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
447084;109820;Deuteronomy 29:15;link;<BRNW ;qal;667492;W;Conj;;667493;>T >#R&;Rela;;667494;<BRNW ;Pred;;667495;BQRB HGWJM ;Cmpl;;;;;;;;;;;;;;;;;
447085;109826;Deuteronomy 29:15;link;<BRTM00;qal;667496;>#R ;Rela;;667497;<BRTM00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
447192;110454;Deuteronomy 30:13;link;J<BR&;qal;667824;MJ ;Subj;;667825;J<BR&;Pred;;667826;LNW ;Adju;;667827;>L&<BR HJM ;Cmpl;;;;;;;;;;;;;;;;;
447218;110572;Deuteronomy 30:18;link;<BR ;qal;667896;>#R ;Rela;;667897;>TH ;Subj;;667898;<BR ;PreC;;667899;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;
447241;110691;Deuteronomy 31:2;link;T<BR ;qal;667958;L> ;Nega;;667959;T<BR ;Pred;;667960;>T&HJRDN HZH00;Objc;;;;;;;;;;;;;;;;;;;;;
447243;110700;Deuteronomy 31:3;link;<BR ;qal;667962;HW> ;Subj;;667963;<BR ;PreC;;667964;LPNJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
447247;110717;Deuteronomy 31:3;link;<BR ;qal;667972;HW> ;Subj;;667973;<BR ;PreC;;667974;LPNJK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
447301;110973;Deuteronomy 31:13;link;<BRJM ;qal;668124;>#R ;Rela;;668125;>TM ;Subj;;668126;<BRJM ;PreC;;668127;>T&HJRDN ;Objc;;668128;#MH ;Cmpl;;;;;;;;;;;;;
447573;112099;Deuteronomy 32:47;link;<BRJM ;qal;668858;>#R ;Rela;;668859;>TM ;Subj;;668860;<BRJM ;PreC;;668861;>T&HJRDN ;Objc;;668862;#MH ;Cmpl;;;;;;;;;;;;;
447721;112764;Deuteronomy 34:4;link;T<BR00;qal;669261;W;Conj;;669262;#MH ;Cmpl;;669263;L> ;Nega;;669264;T<BR00;Pred;;;;;;;;;;;;;;;;;
447746;112943;Joshua 1:2;link;<BR ;qal;669355;<BR ;Pred;;669356;>T&HJRDN HZH ;Objc;;669357;>TH WKL&H<M HZH ;Subj;;669358;>L&H>RY ;Cmpl;;;;;;;;;;;;;;;;;
447787;113141;Joshua 1:11;link;<BRW ;qal;669468;<BRW ;Pred;;669469;BQRB HMXNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
447791;113162;Joshua 1:11;link;<BRJM ;qal;669477;KJ ;Conj;;669478;B<WD #L#T JMJM ;Time;;669479;>TM ;Subj;;669480;<BRJM ;PreC;;669481;>T&HJRDN HZH ;Objc;;;;;;;;;;;;;
447805;113242;Joshua 1:14;link;T<BRW ;qal;669517;W;Conj;;669518;>TM ;Subj;;669519;T<BRW ;Pred;;669520;XM#JM ;PrAd;;669521;LPNJ >XJKM KL GBWRJ HXJL ;Cmpl;;;;;;;;;;;;;
447948;113896;Joshua 2:23;link;J<BRW ;qal;669939;W;Conj;;669940;J<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
447959;113958;Joshua 3:1;link;J<BRW00;qal;669978;VRM ;Conj;;669979;J<BRW00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
447961;113966;Joshua 3:2;link;J<BRW ;qal;669983;W;Conj;;669984;J<BRW ;Pred;;669985;H#VRJM ;Subj;;669986;BQRB HMXNH00;Cmpl;;;;;;;;;;;;;;;;;
447972;114028;Joshua 3:4;link;<BRTM ;qal;670016;KJ ;Conj;;670017;L> ;Nega;;670018;<BRTM ;Pred;;670019;BDRK ;Cmpl;;670020;MTMWL #L#WM00;Time;;;;;;;;;;;;;
447979;114063;Joshua 3:6;link;<BRW ;qal;670039;W;Conj;;670040;<BRW ;Pred;;670041;LPNJ H<M ;Cmpl;;;;;;;;;;;;;;;;;;;;;
447999;114191;Joshua 3:11;link;<BR ;qal;670095;HNH ;Intj;;670096;>RWN HBRJT >DWN KL&H>RY ;Subj;;670097;<BR ;PreC;;670098;LPNJKM ;Cmpl;;670099;BJRDN00;Cmpl;;;;;;;;;;;;;
448011;114257;Joshua 3:14;link;<BR ;qal;670127;L<BR ;Pred;;670128;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
448023;114341;Joshua 3:16;link;<BRW ;qal;670163;W;Conj;;670164;H<M ;Subj;;670165;<BRW ;Pred;;670166;NGD JRJXW00;Loca;;;;;;;;;;;;;;;;;
448025;114364;Joshua 3:17;link;<BRJM ;qal;670172;W;Conj;;670173;KL&J#R>L ;Subj;;670174;<BRJM ;PreC;;670175;BXRBH ;Cmpl;;;;;;;;;;;;;;;;;
448027;114375;Joshua 3:17;link;<BR ;qal;670179;L<BR ;Pred;;670180;>T&HJRDN00;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
448030;114388;Joshua 4:1;link;<BWR ;qal;670186;L<BWR ;Pred;;670187;>T&HJRDN P ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
448045;114473;Joshua 4:5;link;<BRW ;qal;670230;<BRW ;Pred;;670231;LPNJ >RWN JHWH >LHJKM ;Adju;;670232;>L&TWK HJRDN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
448054;114528;Joshua 4:7;link;<BRW ;qal;670260;B<BRW ;PreS;;670261;BJRDN ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
448071;114652;Joshua 4:10;link;J<BRW00;qal;670322;W;Conj;;670323;J<BRW00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
448074;114662;Joshua 4:11;link;<BWR ;qal;670329;L<BWR ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448075;114664;Joshua 4:11;link;J<BR ;qal;670330;W;Conj;;670331;J<BR ;Pred;;670332;>RWN&JHWH WHKHNJM ;Subj;;670333;LPNJ H<M00;Cmpl;;;;;;;;;;;;;;;;;
448076;114675;Joshua 4:12;link;J<BRW ;qal;670334;W;Conj;;670335;J<BRW ;Pred;;670336;BNJ&R>WBN WBNJ&GD WXYJ #BV HMN#H ;Subj;;670337;XM#JM ;PrAd;;670338;LPNJ BNJ J#R>L ;Cmpl;;;;;;;;;;;;;
448078;114702;Joshua 4:13;link;<BRW ;qal;670343;K>RB<JM >LP XLWYJ HYB> ;Subj;;670344;<BRW ;Pred;;670345;LPNJ JHWH ;Cmpl;;670346;LMLXMH ;Adju;;670347;>L <RBWT JRJXW00;Cmpl;;;;;;;;;;;;;
448105;114876;Joshua 4:22;link;<BR ;qal;670425;BJB#H ;Adju;;670426;<BR ;Pred;;670427;J#R>L ;Subj;;670428;>T&HJRDN HZH00;Objc;;;;;;;;;;;;;;;;;
448107;114894;Joshua 4:23;link;<BRKM ;qal;670434;<D&<BRKM ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448110;114908;Joshua 4:23;link;<BRNW00;qal;670442;<D&<BRNW00;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448119;114965;Joshua 5:1;link;<BRM ;qal;670467;<D&<BRM ;PreS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448215;115490;Joshua 6:7;link;<BRW ;qal;670775;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448217;115499;Joshua 6:7;link;J<BR ;qal;670779;W;Conj;;670780;HXLWY ;Subj;;670781;J<BR ;Pred;;670782;LPNJ >RWN JHWH00;Cmpl;;;;;;;;;;;;;;;;;
448222;115524;Joshua 6:8;link;<BRW ;qal;670793;<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448364;116337;Joshua 7:11;link;<BRW ;qal;671232;W;Conj;;671233;GM ;Modi;;671234;<BRW ;Pred;;671235;>T&BRJTJ ;Objc;;;;;;;;;;;;;;;;;
448399;116480;Joshua 7:15;link;<BR ;qal;671331;KJ ;Conj;;671332;<BR ;Pred;;671333;>T&BRJT JHWH ;Objc;;;;;;;;;;;;;;;;;;;;;
448846;119060;Joshua 10:29;link;J<BR ;qal;672740;W;Conj;;672741;J<BR ;Pred;;672742;JHW#< WKL&J#R>L <MW ;Subj;;672743;MMQDH ;Cmpl;;672744;LBNH ;Cmpl;;;;;;;;;;;;;
448855;119111;Joshua 10:31;link;J<BR ;qal;672770;W;Conj;;672771;J<BR ;Pred;;672772;JHW#< WKL&J#R>L <MW ;Subj;;672773;MLBNH ;Cmpl;;672774;LKJ#H ;Cmpl;;;;;;;;;;;;;
448869;119180;Joshua 10:34;link;J<BR ;qal;672814;W;Conj;;672815;J<BR ;Pred;;672816;JHW#< WKL&J#R>L <MW ;Subj;;672817;MLKJ# ;Cmpl;;672818;<GLNH ;Cmpl;;;;;;;;;;;;;
449188;121424;Joshua 15:3;link;<BR ;qal;673741;W;Conj;;673742;<BR ;Pred;;673743;YNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449190;121433;Joshua 15:3;link;<BR ;qal;673748;W;Conj;;673749;<BR ;Pred;;673750;XYRWN ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449193;121443;Joshua 15:4;link;<BR ;qal;673757;W;Conj;;673758;<BR ;Pred;;673759;<YMWNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449200;121489;Joshua 15:6;link;<BR ;qal;673781;W;Conj;;673782;<BR ;Pred;;673783;MYPWN ;Cmpl;;673784;LBJT H<RBH ;Cmpl;;;;;;;;;;;;;;;;;
449206;121527;Joshua 15:7;link;<BR ;qal;673802;W;Conj;;673803;<BR ;Pred;;673804;HGBWL ;Subj;;673805;>L&MJ&<JN #M# ;Cmpl;;;;;;;;;;;;;;;;;
449218;121608;Joshua 15:10;link;<BR ;qal;673844;W;Conj;;673845;<BR ;Pred;;673846;>L&KTP HR&J<RJM MYPWNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449221;121621;Joshua 15:10;link;<BR ;qal;673852;W;Conj;;673853;<BR ;Pred;;673854;TMNH00;Cmpl;;;;;;;;;;;;;;;;;;;;;
449224;121637;Joshua 15:11;link;<BR ;qal;673863;W;Conj;;673864;<BR ;Pred;;673865;HR&HB<LH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449309;122203;Joshua 16:2;link;<BR ;qal;674071;W;Conj;;674072;<BR ;Pred;;674073;>L&GBWL H>RKJ ;Cmpl;;674074;<VRWT00;Cmpl;;;;;;;;;;;;;;;;;
449317;122265;Joshua 16:6;link;<BR ;qal;674101;W;Conj;;674102;<BR ;Pred;;674103;>WTW ;Objc;;674104;MMZRX JNWXH00;Cmpl;;;;;;;;;;;;;;;;;
449438;123041;Joshua 18:9;link;J<BRW ;qal;674496;W;Conj;;674497;J<BRW ;Pred;;674498;B>RY ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449449;123136;Joshua 18:13;link;<BR ;qal;674546;W;Conj;;674547;<BR ;Pred;;674548;M#M ;Cmpl;;674549;HGBWL ;Subj;;674550;LWZH >L&KTP LWZH NGBH ;Cmpl;;;;;;;;;;;;;
449472;123260;Joshua 18:18;link;<BR ;qal;674614;W;Conj;;674615;<BR ;Pred;;674616;>L&KTP MWL&H<RBH YPWNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449474;123272;Joshua 18:19;link;<BR ;qal;674620;W;Conj;;674621;<BR ;Pred;;674622;HGBWL ;Subj;;674623;>L&KTP BJT&XGLH YPWNH ;Cmpl;;;;;;;;;;;;;;;;;
449513;123574;Joshua 19:13;link;<BR ;qal;674729;W;Conj;;674730;M#M ;Loca;;674731;<BR ;Pred;;674732;QDMH MZRXH GTH XPR <TH QYJN ;Cmpl;;;;;;;;;;;;;;;;;
449761;125716;Joshua 22:19;link;<BRW ;qal;675534;<BRW ;Pred;;675535;LKM ;Cmpl;;675536;>L&>RY >XZT JHWH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
449907;126589;Joshua 23:16;link;<BRKM ;qal;675990;B<BRKM ;PreS;;675991;>T&BRJT JHWH >LHJKM ;Objc;;;;;;;;;;;;;;;;;;;;;;;;;
449959;126877;Joshua 24:11;link;T<BRW ;qal;676163;W;Conj;;676164;T<BRW ;Pred;;676165;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;;;;;
450000;127096;Joshua 24:17;link;<BRNW ;qal;676286;>#R ;Rela;;676287;<BRNW ;Pred;;676288;BQRBM00;Cmpl;;;;;;;;;;;;;;;;;;;;;
450267;128634;Judges 2:20;link;<BRW ;qal;677170;J<N >#R ;Conj;;677171;<BRW ;Pred;;677172;HGWJ HZH ;Subj;;677173;>T&BRJTJ ;Objc;;;;;;;;;;;;;;;;;
450386;129250;Judges 3:26;link;<BR ;qal;677538;W;Conj;;677539;HW> ;Subj;;677540;<BR ;Pred;;677541;>T&HPSJLJM ;Objc;;;;;;;;;;;;;;;;;
450399;129312;Judges 3:28;link;<BR00;qal;677581;L<BR00;Pred;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450808;131206;Judges 6:33;link;J<BRW ;qal;678757;W;Conj;;678758;J<BRW ;Pred;;;;;;;;;;;;;;;;;;;;;;;;;
451003;132203;Judges 8:4;link;<BR ;qal;679351;<BR ;PreC;;679352;HW> W#L#&M>WT H>J# ;Subj;;;;;;;;;;;;;;;;;;;;;;;;;
451230;133389;Judges 9:25;link;J<BR ;qal;680060;>#R&;Rela;;680061;J<BR ;Pred;;680062;<LJHM ;Cmpl;;680063;BDRK ;Adju;;;;;;;;;;;;;;;;;
451233;133406;Judges 9:26;link;J<BRW ;qal;680070;W;Conj;;680071;J<BRW ;Pred;;680072;B#KM ;Cmpl;;;;;;;;;;;;;;;;;;;;;
451410;134269;Judges 10:9;link;J<BRW ;qal;680600;W;Conj;;680601;J<BRW ;Pred;;680602;BNJ&<MWN ;Subj;;680603;>T&HJRDN ;Objc;;;;;;;;;;;;;;;;;
451515;134804;Judges 11:17;link;><BRH&;qal;680942;><BRH&;Pred;;680943;N> ;Intj;;680944;B>RYK ;Cmpl;;;;;;;;;;;;;;;;;;;;;
451528;134879;Judges 11:19;link;N<BRH&;qal;680988;N<BRH&;Pred;;680989;N> ;Intj;;680990;B>RYK ;Cmpl;;680991;<D&MQWMJ00;Loca;;;;;;;;;;;;;;;;;
451530;134891;Judges 11:20;link;<BR ;qal;680997;<BR ;Pred;;680998;BGBLW ;Cmpl;;;;;;;;;;;;;;;;;;;;;;;;;
451562;135095;Judges 11:29;link;J<BR ;qal;681103;W;Conj;;681104;J<BR ;Pred;;681105;>T&HGL<D W>T&MN#H ;Objc;;;;;;;;;;;;;;;;;;;;;
451563;135103;Judges 11:29;link;J<BR ;qal;681106;W;Conj;;681107;J<BR ;Pred;;681108;>T&MYPH GL<D ;Objc;;;;;;;;;;;;;;;;;;;;;
451564;135111;Judges 11:29;link;<BR ;qal;681109;W;Conj;;681110;MMYPH GL<D ;Loca;;681111;<BR ;Pred;;681112;BNJ <MWN00;Objc;;;;;;;;;;;;;;;;;
451575;135156;Judges 11:32;link;J<BR ;qal;681142;W;Conj;;681143;J<BR ;Pred;;681144;JPTX ;Subj;;681145;>L&BNJ <MWN ;Cmpl;;;;;;;;;;;;;;;;;
451622;135377;Judges 12:1;link;J<BR ;qal;681285;W;Conj;;681286;J<BR ;Pred;;681287;YPWNH ;Cmpl;;;;;;;;;;;;;;;;;;;;;
